order_id,order_date,customer,region,category,product,quantity,unit_price
ORD-12537,"June 28, 2025",Landstown Pediatrics Inc,Maryland,Office Supplies,Copy Paper Case,2,45.06 USD
ORD-14058,12-Apr-26,Virginia Beach Vets Company,North Carolina,food & beverage,Coffee 5lb Bag,3,47.22 USD
ORD-13987,2025-06-28,Yorktown  Catering LLC,nc,ELECTRONICS,Label Printer,3,$138.64
ORD-14556,9/7/2025,Ironclad  Fitness,virginia,Safety Equipment,Fire Extinguisher,2,$ 66.73
ORD-12855,11-Apr-26,Norfolk Notary,Maryland,Food & Beverage,Tea Sampler,8,$ 22.31
ORD-12508,06-Jan-26,inlet  ice cream co.,sc ,Ofice Supplies,Ink Cartridge,1,$31.71
ORD-11452,5/23/2026,LIGHTHOUSE DAYCARE INC,South Carolina,office supplies,Ink Cartridge,1,$ 33.12
ORD-12153,"February 05, 2026",Yorktown Catering,D.C.,Safety Equipment,First Aid Kit,10,$ 46.18
ORD-10838,2025-08-17,Salem Lanes Bowling,VA ,OFFICE SUPPLIES,Copy Paper Case,1,43.80
ORD-11474,4/24/2026,Redwing Auto Parts Co.,VA ,Ofice Supplies,Copy Paper Case,1,41.32 USD
ORD-12524,26-Apr-25,Driftwood Decor,Washington DC,Furniture,Standing Desk,8,$392.54
ORD-14855,"February 25, 2026",Lighthouse Daycare,Washington DC,safety equipment,First Aid Kit,2,46.48 USD
ORD-13510,46034,harbor light church co.,Virginia,Safety Equipment,Wet Floor Signs,2,$20.87
ORD-10013,19-Apr-26,Cardinal Pest Control,VA,Cleening,Mop Kit,10,37.87
ORD-11602,45791,OCEANFRONT SURF SHOP ,virginia,Furniture,Bookshelf,1,107.77
ORD-14542,14-Aug-25,Marlin  Print Shop LLC,South Carolina,Furniture,Standing Desk,5,371.82 USD
ord 12521,2025-04-30,LANDSTOWN PEDIATRICS CO.,Maryland,electronics,USB-C Dock,5,$85.99
ORD-13145,2025-08-07,Landstown  Pediatrics Company ,SC,Furniture,Task Chair,8,160.40 USD
ORD-12941,11-Feb-25,xpress couriers,nc,Cleaning,Disinfectant 4-Pack,1,29.39 USD
ORD-14388,45890,lighthouse daycare,North Carolina,Safety Equipment,Wet Floor Signs,2,19.44 USD
ORD-13957,2025-12-14,Driftwood Decor,SC,Office Supplies,Stapler Set,1,$ 19.33
ORD-11620,"February 17, 2025",Salem Lanes Bowling Co. ,virginia,Safety Eqipment,Wet Floor Signs,10,$ 19.10
ORD-13178,2026-04-05,First Colony Realty,North Carolina,Food & Beverage,Water Cooler Jug,1,$13.39
ORD-12585,46062,marlin print shop,South Carolina,FURNITURE,Task Chair,1,154.89 USD
ORD-13346,01/24/25,BAYVIEW DENTAL CO.,Washington DC,Cleening,Disinfectant 4-Pack,10,28.03
ORD-10950,"August 13, 2025",Landstown Pediatrics,virginia,Food & Beverage,Coffee 5lb Bag,1,49.74
ORD-14346,2025-05-27,nansemond  nursery co.,sc ,Safety Equipment,Fire Extinguisher,2,$ 64.18
ORD-14299,2025-07-31,CHESAPEAKE MOTORS,Washington DC,ELECTRONICS,27in Monitor,1,$ 212.40
ORD-10953,"January 22, 2026",james river tours,VA,Furniture,Standing Desk,1,$ 372.24
ORD-10147,03-Jul-25,Salem Lanes Bowling,virginia,Furniture,Standing Desk,1,$399.93
ORD-13305,2025-08-14,Virginia  Beach Vets,md,Cleaning,Mop Kit,5.0,38.50 USD
ORD-11922,02/28/25,Greenbrier Gym Inc,NC,Safety Equipment,Wet Floor Signs,5,$19.24
ord 13347,02/04/25,"Greenbrier Gym, Inc. ",VA,Furniture,Standing Desk,10,416.56 USD
ORD-14396,"January 17, 2026",Quality Crab Co,DC,Electronics,27in Monitor,1,$ 209.92
ORD-13856,"April 26, 2026",Xpress  Couriers Company,South Carolina,Electronics,27in Monitor,3,$225.62
,45689,Tidewater Roofing Co.,dc,Safety equip.,First Aid Kit,3,$ 45.75
ORD-13605,2/14/2026,Virginia Beach Vets LLC,SC,Furniture,File Cabinet,4,$ 94.95
ord 10176,05/19/25,hilltop hardware company,D.C.,Electronics,27in Monitor,8,$ 214.69
ORD-13335,"July 18, 2025",Zenith HVAC ,SC,Furnture,File Cabinet,3,100.28
ORD-13799,09-Sep-25,Mount Trashmore Mini Golf,NC,office supplies,Stapler Set,3,$17.89
ORD-14753,09-Jun-25,Greenbrier Gym Company,virginia,Office Supplies,Whiteboard,1,68.79
ord 11635,2025-10-12,KETTLE & CRUMB BAKERY CO.,virginia,Electronics,USB-C Dock,1,91.00
ORD-10155,45707,WAVECREST HOTEL LLC,DC,cleaning,Disinfectant 4-Pack,10,28.94 USD
ORD-10510,"October 25, 2025",Atlantic Supply Inc,South Carolina,Cleaning  ,Trash Liners Box,1,23.22 USD
ORD-10123,"February 02, 2025",osprey  optics company, NC,electronics,USB-C Dock,1,$95.82
ORD-14358,2025-07-25,Greenbrier Gym,Virginia,cleaning,Mop Kit,1,35.76
ORD-14474,7/22/2025,James River Tours Inc,sc ,Cleaning  ,Trash Liners Box,1,$ 24.57
ORD-12315,"May 02, 2026","Salem Lanes Bowling, Inc.",sc ,Food & Beverage,Tea Sampler,2,$ 22.28
ORD-11178,1/28/2026,Nansemond Nursery Co. ,virginia,cleaning,Trash Liners Box,5,22.69 USD
ORD-12653,01/02/26,first colony realty,VA ,Food & Beverage,Coffee 5lb Bag,2,49.40
ORD-10033,16-Aug-25,Wavecrest Hotel ,DC,Cleaning,Trash Liners Box,1,22.16
ORD-10156,10/19/25,bayview dental,Maryland,Safety Equipment,Fire Extinguisher,1,$71.56
ORD-14802,5/15/2025,jetty joe's tackle company,SC,Furniture,Bookshelf,3,$ 120.83
ORD-14997,2025-12-08,Yorktown Catering,sc ,ELECTRONICS,USB-C Dock,2,$85.92
ORD-14215,46021,marlin  print shop ,SC,Office Supplies,Whiteboard,10,61.08 USD
ORD-13052,,driftwood decor company,D.C.,Furniture,Standing Desk,10,399.58
ORD-14553,18-Nov-25,Beacon Bookkeeping,sc ,Safety Equipment,Wet Floor Signs,1,$ 20.36
ORD-12530,2026-05-16,CHESAPEAKE MOTORS LLC,Maryland,Electronics,Label Printer,10,$ 129.55
ORD-11414,5/23/2026,Xpress  Couriers Co. ,MD,Safety Equipment,Safety Vest 10-Pack,1,$ 52.19
ORD-10578,15-Jan-26,harbor light church company, NC,Office Supplies,Ink Cartridge,4,32.36 USD
ORD-10019,45832,"inlet ice cream, inc.",VA,Food & Beverage,Tea Sampler,3,$23.05
ORD-12885,01-Dec-25,oceanfront surf shop,nc,Food & Beverage,Snack Variety Box,10,37.86 USD
ORD-11978,2025-02-12,Dominion Cafe Company,D.C.,Office Supplies,Ink Cartridge,8,$ 31.11
ORD-10412,"April 20, 2025",James River Tours,sc ,Furniture,File Cabinet,1,$103.13
ORD-12760,"February 05, 2025",Lighthouse Daycare Company,md,Safety equip.,Wet Floor Signs,1,$21.49
ORD-10933,01-Jan-25,Dominion Cafe LLC,NC,Cleaning,Trash Liners Box,2,24.12
ORD-11169,20-Mar-25,OCEANFRONT SURF SHOP COMPANY ,MD,Electronics,27in Monitor,2,$234.33
ord 11478,05/07/25,Dominion Cafe ,md,Cleaning,Mop Kit,2,$37.31
ORD-13756,2025-08-22,Quality Crab Co Co.,dc,Cleaning  ,Hand Soap Case,1,"3,149.00 USD"
ORD-12913,"November 14, 2025",JETTY JOE'S TACKLE COMPANY,MD,Safety Equipment,First Aid Kit,1,$ 46.49
ORD-10856,12/18/25,Landstown Pediatrics ,North Carolina,Electronics,Wireless Mouse,2,$26.37
ORD-13038,02/26/25,Quality Crab Co Inc,South Carolina,Safety Equipment,Wet Floor Signs,8,19.58 USD
ord 12110,3/13/2026,Cardinal Pest Control,South Carolina,Electronics,27in Monitor,5,217.58
ord 11824,"January 16, 2025",virginia beach vets ,SC,Food & Beverage,Snack Variety Box,10,$ 35.12
ORD-11417,9/26/2025,Emerald Cleaners, NC,Electronics,27in Monitor,2,210.07 USD
ORD-13678,06/24/25,LIGHTHOUSE DAYCARE CO. ,VA,Furniture,Standing Desk,1,386.90
ORD-11531,2025-10-13,DRIFTWOOD DECOR,va,OFFICE SUPPLIES,Whiteboard,3,65.12
,2026-03-31,Osprey Optics Inc ,Washington DC,Food and Beverage,Water Cooler Jug,1,$12.15
ORD-13907,45741,uptown barbers ,md,FOOD & BEVERAGE,Snack Variety Box,8.0,35.55
ORD-12303,2025-06-25,Oceanfront Surf Shop Co.,MD,Cleaning,Mop Kit,2,39.61 USD
,2026-01-23,Greenbrier Gym,sc ,Cleaning,Disinfectant 4-Pack,2,27.85 USD
ORD-12167,10-Feb-26,DOMINION CAFE,md,Cleaning,Mop Kit,4,36.07 USD
ORD-11123,9/12/2025,"REDWING AUTO PARTS, INC.",Maryland,Ofice Supplies,Whiteboard,8,$62.51
ORD-10779,2025-11-22,Landstown Pediatrics LLC, NC,CLEANING,Disinfectant 4-Pack,4,$ 29.36
,45876,Inlet Ice Cream Company,md,Furniture,Standing Desk,1,393.52
ord 13543,15-Jan-26,emerald cleaners,VA ,Cleaning,Mop Kit,3,38.41
ORD-12325,8/3/2025,Kempsville Karate,Maryland,furniture,Standing Desk,8,385.70
ORD-14735,"May 28, 2025",Zenith HVAC Inc,Virginia,Cleaning  ,Mop Kit,4,35.00
ORD-14659,5/3/2026,Osprey  Optics,sc ,Office Supplies,Stapler Set,2,$18.99
ORD-10914,11-Mar-26,Mount Trashmore Mini Golf,Virginia,Food & Beverage,Snack Variety Box,2,36.99 USD
ORD-14664,08/13/25,First Colony Realty,MD,Office Supplies,Whiteboard,8,61.92 USD
ORD-12449,02/28/26,Mount  Trashmore Mini Golf,nc,Food & Beverage,Coffee 5lb Bag,1,49.53
ORD-10583,11/24/25,"Salem  Lanes Bowling, Inc.",nc,Cleaning,Mop Kit,4,37.10
ORD-13349,2/10/2025,"uptown barbers, inc.",Maryland,Safety Equipment,First Aid Kit,2.0,47.46 USD
ORD-11961,46056,"wavecrest hotel, inc.",MD,Furniture,Task Chair,2,171.09 USD
ORD-14080,7/13/2025,Driftwood Decor,Maryland,Safety Equipment,Safety Vest 10-Pack,2,49.59 USD
,14-Jul-25,BEACON BOOKKEEPING COMPANY,SC,Food & Beverage,Coffee 5lb Bag,4,$ 49.53
ORD-11879,04/18/26,James River Tours LLC ,Maryland,Furniture,Standing Desk,4,$ 388.08
ORD-10570,18-Jan-26,bayview dental company, NC,Cleaning,Hand Soap Case,2,28.51 USD
ORD-12668,2025-11-10,Bayview Dental Company,VA,office supplies,Whiteboard,1,$ 63.84
ORD-11491,4/7/2026,Wavecrest Hotel Co.,NC,Food & Beverage,Tea Sampler,4,23.12
ORD-12399,46088,Osprey Optics,Washington DC,Office Supplies,Stapler Set,2,$ 19.49
ORD-13839,04/25/26,uptown barbers inc,Washington DC,Electronics,27in Monitor,4,236.28
ORD-13463,45890,Cardinal Pest Control,va,Furnture,File Cabinet,3,$101.11
ORD-10029,7/3/2025,Ironclad Fitness,Maryland,Safety Equipment,First Aid Kit,2,44.29
ORD-14158,2025-12-24,Atlantic Supply,virginia,Electroncs,Label Printer,4,$ 138.98
ord 11717,46093,SALEM LANES BOWLING,MD,Food and Beverage,Water Cooler Jug,1,$12.95
ORD-11840,6/27/2025,Virginia Beach Vets Company,Maryland,Food & Beverage,Snack Variety Box,2,$ 34.89
ORD-11253,12/04/25,Greenbrier Gym LLC ,VA ,Cleaning,Trash Liners Box,2,$ 24.64
ORD-10239,3/2/2025,Pembroke Law Group,nc,Office Supplies,Ink Cartridge,3,$30.74
ORD-14027,09/01/25,pembroke law group inc ,South Carolina,Food & Beverage,Snack Variety Box,8,35.22
ORD-12485,01/19/26,Wavecrest Hotel Inc,VA ,Cleaning  ,Mop Kit,1,38.07
ORD-12016,2025-12-05,Driftwood Decor Company,md,furniture,Bookshelf,2,$107.09
ORD-11786,2025-10-14,redwing auto parts llc,nc,Electronics ,Wireless Mouse,1,$24.38
ORD-14916,2025-01-08,virginia beach vets inc,VA ,furniture,File Cabinet,10,102.97 USD
ORD-10246,"April 28, 2025",Eastline Logistics Co.,dc,Safety Equipment,First Aid Kit,3,$ 43.67
ORD-11254,2025-11-11,"TIDEWATER ROOFING, INC.",va,Electronics,Label Printer,10,134.14
ORD-11390,9/4/2025,Kempsville Karate,NC,FOOD & BEVERAGE,Snack Variety Box,1,$ 37.96
ORD-12634,46079,Ironclad Fitness ,Maryland,Office Supplies,Whiteboard,2,$66.86
ORD-12049,2025-10-29,Quality Crab Co Company,sc ,Cleaning,Hand Soap Case,1,$ 30.10
ORD-14797,"May 03, 2026",Eastline Logistics LLC,Virginia,Safety Equipment,Wet Floor Signs,10.0,19.49
ORD-13858,26-Mar-25,"redwing auto parts, inc.",Virginia,Office Supplies,Copy Paper Case,1,$45.07
ORD-14410,"February 13, 2026",hilltop hardware ,nc,electronics,27in Monitor,1,215.33
ORD-11144,2025-08-30,Uptown Barbers Inc ,MD,Furniture,Bookshelf,8,111.19 USD
ORD-14540,12/30/2025,salem lanes bowling ,Maryland,Ofice Supplies,Ink Cartridge,3,33.85 USD
ORD-12364,2/28/2026,Driftwood  Decor,md,electronics,USB-C Dock,1,94.29
ORD-13430,46026,Driftwood  Decor,sc ,ELECTRONICS,Label Printer,1,$132.07
ORD-11067,3/11/2025,MOUNT TRASHMORE MINI GOLF INC, NC,Furnture,Bookshelf,1,111.87
ORD-14307,03/25/25,Jetty Joe's Tackle ,Maryland,Office supplies,Whiteboard,3,63.77
ORD-14647,,Hilltop Hardware,n/a,Cleaning,Hand Soap Case,8,$ 30.85
ORD-12074,2025-03-23,Jetty Joe's Tackle Co.,South Carolina,safety equipment,Wet Floor Signs,1,19.62 USD
ORD-13170,13-Nov-25,James River Tours LLC,dc,SAFETY EQUIPMENT,Fire Extinguisher,5,63.96
ORD-11959,45974,BAYVIEW  DENTAL,dc,Electronics,Wireless Mouse,2,$24.48
ORD-11111,2025-09-13,Yorktown Catering ,sc , Furniture,File Cabinet,1,$99.77
ORD-10309,2025-04-20,Yorktown Catering Co. ,va,Office Supplies,Stapler Set,1,19.87 USD
ORD-11723,20-Dec-25,ironclad fitness,sc ,Cleaning,Mop Kit,1,$ 37.75
ORD-14415,"May 21, 2026",wavecrest hotel,md,Furniture,File Cabinet,3,98.42 USD
ORD-12126,4/2/2025,Quality Crab Co Company,md,Electronics,Label Printer,1,133.91
ORD-12629,28-Jun-25,kempsville karate inc ,dc,Cleaning,Trash Liners Box,1,2401.00
ORD-14563,2025-06-17,Dominion Cafe Inc,SC,Electronics,Wireless Mouse,10,$25.67
ORD-11387,"February 26, 2025",Beacon  Bookkeeping Inc,virginia,Furniture,Bookshelf,4,$110.85
ORD-13429,2025-11-28,Wavecrest Hotel Inc,D.C.,Cleaning,Mop Kit,1,35.45 USD
ORD-14194,2025-06-08,"dominion cafe, inc.",dc,Safety Equipment,Safety Vest 10-Pack,1,5575.00
ORD-10786,12-Jan-25,atlantic supply,dc,Cleaning,Mop Kit,-1,$38.17
ORD-14025,7/29/2025,YORKTOWN CATERING,MD,Ofice Supplies,Whiteboard,1,61.84
ORD-12442,"October 31, 2025",Hilltop Hardware Company,Washington DC,Office Supplies,Whiteboard,1,66.56 USD
ORD-14904,45957,Redwing Auto Parts Co.,North Carolina,Cleaning,Mop Kit,1,$ 39.16
ORD-12135,45838,"Landstown Pediatrics, Inc.",md,Office Supplies,Ink Cartridge,2,$33.32
ORD-14755,45715,Norfolk Notary Inc,sc ,Furniture,Task Chair,1,$164.31
ORD-13390,"December 12, 2025",GULL POINT MARINA COMPANY,sc ,Electronics ,Wireless Mouse,5,25.73
ORD-11565,"June 07, 2025",Kempsville Karate LLC,md,Electronics,USB-C Dock,4,$ 90.47
ORD-13433,46098,tidewater roofing co.,D.C.,Food & Beverage,Coffee 5lb Bag,1,48.56 USD
ORD-13442,2025-12-08,Nansemond Nursery Inc,md,Office Supplies,Whiteboard,3,$ 61.95
ORD-13066,15-May-25,CARDINAL PEST CONTROL CO.,  ,Furniture,Standing Desk,1,375.05 USD
ORD-10537,10-Sep-25,Tidewater Roofing Inc,NULL,Cleaning  ,Trash Liners Box,1,23.89
ORD-14568,"March 24, 2026","Hilltop Hardware, Inc.",North Carolina,Office Supplies,Copy Paper Case,8,$ 40.62
ORD-14655,3/31/2026,Quality Crab Co LLC,South Carolina,Safety Equipment,Wet Floor Signs,1,$ 20.24
ORD-11083,02/28/25,Norfolk Notary Inc,VA ,SAFETY EQUIPMENT,First Aid Kit,1,$44.19
ORD-10567,9/5/2025,xpress  couriers llc,md,Furniture,Bookshelf,3,$113.45
ORD-10661,2/13/2026,Lighthouse Daycare,South Carolina,Food and Beverage,Snack Variety Box,1,$36.63
ORD-12447,2026-03-28,Bayview Dental LLC ,dc,Furniture,Task Chair,5,155.81 USD
ORD-11410,01/13/25,REDWING AUTO PARTS,VA ,Food & Beverage,Coffee 5lb Bag,1,$ 51.23
ORD-14825,2025-10-27,emerald cleaners , NC,safety equipment,First Aid Kit,8,$ 45.84
ORD-10280,5/2/2025,"Tidewater Roofing, Inc. ",Virginia,Office Supplies,Ink Cartridge,3,34.06
ORD-14615,24-Jan-25,"Mount Trashmore Mini Golf, Inc. ",NC,Food & Beverage,Coffee 5lb Bag,5,51.24 USD
ORD-11175,"September 22, 2025",UPTOWN BARBERS,dc,SAFETY EQUIPMENT,Wet Floor Signs,N/A,$ 20.68
ORD-10919,1/24/2025,INLET ICE CREAM LLC ,sc ,Furniture,Bookshelf,5,$112.53
ord 10904,2025-02-09,Beacon Bookkeeping,MD,Food & Beverage,Snack Variety Box,10,38.43
ORD-10370,01/20/25,"Marlin Print Shop, Inc.",NC,furniture,Standing Desk,5,400.46
ORD-13236,9/20/2025,Oceanfront Surf Shop Company,South Carolina,Cleaning,Mop Kit,1,$ 37.83
ORD-11814,08-Feb-25,Harbor Light Church Inc,MD,food & beverage,Snack Variety Box,1,36.67 USD
ORD-13971,6/6/2025,GREENBRIER GYM CO.,South Carolina,Electronics,Label Printer,1,$129.67
ORD-13279,11/23/2025,GREENBRIER GYM COMPANY,D.C.,Office Supplies,Whiteboard,1.0,$67.28
ORD-12959,1/8/2025,Inlet Ice Cream LLC,North Carolina,Electronics,USB-C Dock,3,94.15
ORD-13776,45773,wavecrest hotel inc, NC,cleaning,Trash Liners Box,1,24.77
ORD-13731,2/12/2026,dominion cafe inc,D.C.,Safety Eqipment,First Aid Kit,2,$ 43.41
ORD-12725,2026-04-14,inlet ice cream llc ,nc,Furniture,File Cabinet,3,$ 95.55
ORD-13989,04-Oct-25,gull point marina company,Maryland,office supplies,Whiteboard,4.0,68.21
ORD-11632,45958,"DRIFTWOOD DECOR, INC.",VA,Furnture,Bookshelf,8,$ 116.86
ord 13909,19-Apr-25,BAYVIEW DENTAL LLC ,virginia,Electronics,Wireless Mouse,1,$26.35
ORD-10320,03/25/26,Harbor  Light Church,NC,Electronics ,Label Printer,2,$138.74
ORD-13140,11/10/25,eastline logistics llc,md,Food & Beverage,Tea Sampler,4,21.52 USD
ORD-12240,08/13/25,Salem Lanes Bowling,md,Office Supplies,Stapler Set,1,19.17
ORD-10608,"October 27, 2025",Yorktown Catering,VA,SAFETY EQUIPMENT,Wet Floor Signs,10,$19.64
ORD-10847,4/30/2025,Yorktown Catering,SC,Cleaning,Mop Kit,8,37.25 USD
ORD-14633,3/8/2025,quality crab co,va,FOOD & BEVERAGE,Snack Variety Box,2,$35.22
ORD-14864,11/21/25,"FIRST COLONY REALTY, INC.",South Carolina,Food & Beverage,Coffee 5lb Bag,2,50.63 USD
ord 12450,46053,"Driftwood Decor, Inc.",DC,Safety Equipment,Safety Vest 10-Pack,2,51.82 USD
ORD-14206,2026-03-30,Marlin Print Shop,MD, Furniture,Bookshelf,4,118.09 USD
ORD-12513,"September 30, 2025",Lighthouse  Daycare ,md,Electronics,Wireless Mouse,1,$ 26.59
ORD-11789,"September 21, 2025","Beacon Bookkeeping, Inc.",dc,Office Supplies,Stapler Set,1,19.49
ORD-11734,46021,"Kempsville Karate, Inc.",D.C.,Safety Equipment,Safety Vest 10-Pack,4,$ 54.01
ORD-12277,06/08/25,"Ironclad  Fitness, Inc.",,Furniture,Task Chair,4,$ 168.67
ORD-13306,1/20/2026,Inlet Ice Cream, NC, Furniture,Task Chair,1,160.28
ord 14136,2/24/2026,Beacon Bookkeeping Inc,VA,Food & Beverage,Tea Sampler,1,$22.52
ORD-10024,01-Mar-26,FOXTAIL FLORIST LLC ,dc,furniture,Bookshelf,10,108.69
ORD-14232,45865,Hilltop Hardware Inc ,md,Cleaning,Mop Kit,8,39.31 USD
ORD-10921,27-Apr-26,Tidewater Roofing LLC ,nc,FURNITURE,Bookshelf,8,113.61 USD
ORD-10472,23-Jun-25,"Kempsville Karate, Inc. ",D.C.,Electronics,USB-C Dock,1,91.48
,45708,Norfolk Notary ,VA,OFFICE SUPPLIES,Whiteboard,5,$64.79
ORD-13453,,salem lanes bowling,South Carolina,Furniture,Bookshelf,4,$113.87
ORD-14847,30-Sep-25,Salem Lanes Bowling LLC,sc ,Electronics,27in Monitor,10,$ 228.06
ORD-12764,2025-08-16,Salem Lanes Bowling ,SC,Electronics,Label Printer,10,$ 135.73
ORD-12278,46022,Zenith HVAC LLC,North Carolina,FURNITURE,File Cabinet,1,$106.25
ORD-14593,09/05/25,Pembroke Law Group Co.,va,Safety Equipment,First Aid Kit,3,47.59
ORD-10192,20-May-25,Virginia  Beach Vets LLC,dc,OFFICE SUPPLIES,Copy Paper Case,2,$44.73
ORD-14917,10/3/2025,MARLIN PRINT SHOP CO. ,md,Furniture,Bookshelf,5,112.36 USD
ORD-14620,2/21/2026,Foxtail Florist Company,North Carolina,F&B,Water Cooler Jug,2,13.21 USD
ORD-11624,2025-10-10,Chesapeake Motors,North Carolina,Cleaning  ,Trash Liners Box,5,24.28
ORD-12388,45960,Tidewater Roofing Inc,DC,Safety Equipment,Fire Extinguisher,2,$66.02
ORD-13080,46056,"oceanfront surf shop, inc. ",md,food & beverage,Water Cooler Jug,1,13.49
ORD-10639,2025-10-31,JETTY JOE'S TACKLE,md,Office Supplies,Ink Cartridge,1.0,30.69 USD
ORD-12588,45873,james river tours inc ,VA ,Cleaning,Hand Soap Case,10,$31.37
ORD-10022,05/11/25,Cardinal Pest Control,MD,Office Supplies,Ink Cartridge,10,$ 31.99
ORD-12438,22-Mar-25,Emerald Cleaners,VA ,Food & Beverage,Snack Variety Box,5,$ 36.51
ORD-10773,"December 29, 2025",Harbor Light Church,-,Cleaning,Trash Liners Box,2,23.32 USD
ORD-11663,24-Oct-25,Nansemond Nursery Company,VA ,electronics,Label Printer,4,$ 144.51
ORD-11629,2025-07-11,chesapeake motors,MD,Safety Equipment,Fire Extinguisher,10,67.31
ORD-12099,"January 09, 2025",Dominion Cafe,MD,Ofice Supplies,Ink Cartridge,1,$32.75
ORD-14738,07/06/25,Kettle & Crumb Bakery Co. ,sc ,Furniture,File Cabinet,1,$ 100.39
ORD-14869,45988,Quality  Crab Co Company,md,Cleaning,Mop Kit,2,$ 38.37
ORD-13494,6/2/2025,FOXTAIL FLORIST,North Carolina,Office Supplies,Copy Paper Case,1,43.41 USD
ORD-10988,2025-02-09,zenith hvac ,NC,Safety Equipment,Fire Extinguisher,5,$69.83
ORD-11078,11/26/2025,Wavecrest Hotel Company, NC,Cleening,Mop Kit,2,36.64 USD
ORD-12912,46089,ATLANTIC SUPPLY,South Carolina,Cleening,Mop Kit,2,35.72 USD
ORD-10211,"August 09, 2025",gull  point marina,MD,F&B,Coffee 5lb Bag,8,$47.83
ORD-10484,13-Mar-25,PEMBROKE LAW GROUP INC,  ,Furniture,File Cabinet,2,99.46 USD
ORD-14645,"December 24, 2025",Marlin Print Shop Co.,Maryland,Cleaning,Trash Liners Box,2,$23.03
ORD-11930,2025-02-20,FOXTAIL FLORIST,VA ,Furniture,File Cabinet,3,94.84
ORD-10928,2025-04-02,Eastline Logistics , NC,cleaning,Trash Liners Box,2,$24.57
ORD-12409,"July 07, 2025","Beacon Bookkeeping, Inc.",nc,Electroncs,USB-C Dock,4,88.72 USD
ORD-12785,"March 21, 2025",Driftwood  Decor,VA ,Cleaning,Trash Liners Box,1,$ 23.42
ORD-14482,"April 30, 2025",FIRST COLONY REALTY INC,sc ,Electronics,USB-C Dock,1,$95.04
ORD-12939,04-Jun-25,pembroke law group,MD,Furniture,Standing Desk,4,$406.65
ORD-13212,05/17/25,Oceanfront Surf Shop Company,VA,furniture,Standing Desk,2,$397.96
ORD-11020,2026-01-23,PEMBROKE LAW GROUP,MD,Food & Beverage,Snack Variety Box,1,$34.45
ORD-11811,1/27/2026,NORFOLK  NOTARY,null,Safety Equipment,Safety Vest 10-Pack,1,52.69 USD
ORD-11747,"April 22, 2026",FOXTAIL FLORIST,NC,Electronics,Wireless Mouse,2,25.61 USD
ORD-10600,"January 08, 2025",NORFOLK NOTARY,VA,office supplies,Ink Cartridge,2,33.98
ORD-10800,3/24/2025,nansemond nursery co.,md,Electronics,Wireless Mouse,2,$ 26.81
ORD-10718,2026-01-16,virginia beach vets co.,D.C.,F&B,Water Cooler Jug,10,$12.67
ORD-10770,45883,"bayview  dental, inc.",dc,Ofice Supplies,Copy Paper Case,8,$45.07
ORD-10727,1/28/2026,"Cardinal  Pest Control, Inc.",NC,Cleaning,Trash Liners Box,1,$21.99
ORD-14219,01/10/25,Bayview Dental ,md,Furniture,File Cabinet,5,$ 99.95
ORD-11043,"May 02, 2026",zenith hvac co.,VA,Cleaning  ,Mop Kit,1,35.99 USD
ORD-10647,"January 21, 2025",Bayview Dental,dc,office supplies,Copy Paper Case,1,44.45 USD
ORD-14123,12/30/25,Pembroke Law Group ,VA,Electronics,Wireless Mouse,10,$26.99
ORD-13281,05/10/26,REDWING AUTO PARTS INC,va,safety equipment,Fire Extinguisher,2,69.75
ORD-12868,45700,"HARBOR LIGHT CHURCH, INC.",North Carolina,Safety Equipment,Safety Vest 10-Pack,8.0,$53.34
ORD-13619,2026-02-24,foxtail florist,md,Ofice Supplies,Ink Cartridge,8.0,$ 33.85
ORD-12481,45781,Redwing Auto Parts, NC,CLEANING,Hand Soap Case,5,28.93
ord 14181,24-Feb-26,Greenbrier Gym ,dc,Safety Equipment,Fire Extinguisher,1,67.81 USD
ORD-12671,04/25/25,Ironclad Fitness Co. ,va,CLEANING,Trash Liners Box,3,22.08
ORD-11038,4/23/2026,HILLTOP HARDWARE CO. ,nc,Cleaning  ,Hand Soap Case,4,$29.30
ORD-11917,28-Nov-25,KEMPSVILLE KARATE,D.C.,Electronics,Wireless Mouse,1,$24.31
ORD-13361,2026-04-10,Pembroke Law Group Co.,South Carolina,Electronics,USB-C Dock,5,$ 86.20
ORD-10519,"November 19, 2025",WAVECREST HOTEL COMPANY, NC,Food & Beverage,Coffee 5lb Bag,4,48.34
ORD-12410,06/25/25,Emerald Cleaners Inc,nc,Electronics,27in Monitor,3,$221.05
ORD-13160,9/14/2025,Driftwood Decor LLC,MD,safety equipment,Safety Vest 10-Pack,2,50.89 USD
ORD-14800,01/18/25,EMERALD CLEANERS LLC ,dc,Electronics,Label Printer,1,$141.86
ORD-11074,16-Mar-26,Eastline Logistics,North Carolina,Electronics,Wireless Mouse,1.0,$ 26.28
ORD-14501,45904,Chesapeake Motors LLC,dc,Electronics ,USB-C Dock,2,$ 93.81
ORD-14271,"March 08, 2026",driftwood  decor,DC,Office Supplies,Ink Cartridge,1,32.06
ORD-13338,2026-05-12,MOUNT TRASHMORE MINI GOLF COMPANY,D.C.,Food & Beverage,Snack Variety Box,4,$37.64
ORD-14884,"January 04, 2025",Salem Lanes Bowling,sc ,Electronics,Wireless Mouse,2,24.27
