order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
ORD-13702,2025-10-17,Dominion Cafe,VA,Safety Equipment,Fire Extinguisher,2.0,68.44,136.88
ORD-10754,2025-03-18,Quality Crab,VA,Food & Beverage,Tea Sampler,2.0,22.78,45.56
ORD-12685,2025-12-18,Jetty Joes Tackle,SC,Furniture,Task Chair,8.0,171.03,1368.24
ORD-13766,2025-03-04,Wavecrest Hotel,DC,Safety Equipment,Safety Vest 10-Pack,5.0,53.8,269.0
,2025-12-31,Norfolk Notary,VA,Office Supplies,Ink Cartridge,2.0,31.44,62.88
,2025-06-11,Redwing Auto Parts,MD,Electronics,Label Printer,10.0,134.84,1348.4
ORD-10215,2025-12-14,Zenith HVAC,NC,Food & Beverage,Water Cooler Jug,1.0,12.22,12.22
ORD-14555,2025-04-04,Nansemond Nursery,VA,Office Supplies,Copy Paper Case,5.0,40.26,201.29999999999998
ORD-12728,2025-09-30,Tidewater Roofing,VA,Safety Equipment,Fire Extinguisher,10.0,67.95,679.5
ORD-12608,2025-11-25,Oceanfront Surf Shop,NC,Food & Beverage,Water Cooler Jug,2.0,12.36,24.72
ORD-11608,2026-03-14,Pembroke Law Group,VA,Cleaning,Mop Kit,1.0,38.63,38.63
ORD-13020,2025-12-01,Eastline Logistics,MD,Furniture,Bookshelf,1.0,118.65,118.65
ORD-14998,2025-08-04,Foxtail Florist,DC,Office Supplies,Copy Paper Case,1.0,40.55,40.55
ORD-14610,2025-10-01,Lighthouse Daycare,VA,Electronics,Wireless Mouse,2.0,24.58,49.16
ORD-14707,2025-06-10,Osprey Optics,DC,Furniture,Task Chair,4.0,157.31,629.24
,2025-07-18,Eastline Logistics,DC,Cleaning,Hand Soap Case,5.0,31.23,156.15
ORD-11331,2025-09-22,Eastline Logistics,DC,Cleaning,Trash Liners Box,8.0,21.92,175.36
ORD-11371,2026-03-15,Bayview Dental,MD,Office Supplies,Ink Cartridge,1.0,32.92,32.92
ORD-11537,2025-05-20,Bayview Dental,NC,Electronics,Wireless Mouse,2.0,23.98,47.96
ORD-13406,2026-03-01,Kettle Crumb Bakery,NC,Furniture,Bookshelf,2.0,120.28,240.56
ORD-10141,2025-08-30,Greenbrier Gym,DC,Office Supplies,Whiteboard,1.0,67.93,67.93
ORD-14263,2025-11-24,Atlantic Supply,DC,Electronics,USB-C Dock,10.0,88.86,888.6
ORD-12594,2025-07-08,Uptown Barbers,MD,Electronics,27in Monitor,3.0,214.66,643.98
ORD-14042,2025-01-08,Beacon Bookkeeping,NC,Furniture,File Cabinet,10.0,106.03,1060.3
ORD-13013,2026-05-14,Yorktown Catering,VA,Electronics,Wireless Mouse,4.0,25.16,100.64
ORD-10081,2026-05-04,Virginia Beach Vets,DC,Cleaning,Hand Soap Case,1.0,31.71,31.71
ORD-10295,2025-10-12,Greenbrier Gym,VA,Furniture,File Cabinet,8.0,103.31,826.48
ORD-12698,2026-01-27,Atlantic Supply,VA,Cleaning,Hand Soap Case,3.0,29.88,89.64
ORD-12971,2025-07-29,Quality Crab,SC,Safety Equipment,Safety Vest 10-Pack,1.0,55.33,55.33
ORD-13031,2025-01-31,Osprey Optics,NC,Furniture,File Cabinet,8.0,102.99,823.92
ORD-13715,2025-08-07,Driftwood Decor,SC,Office Supplies,Ink Cartridge,4.0,32.61,130.44
ORD-14612,2025-09-26,Kettle Crumb Bakery,DC,Food & Beverage,Coffee 5lb Bag,10.0,49.24,492.40000000000003
ORD-10335,2026-04-09,James River Tours,DC,Cleaning,Disinfectant 4-Pack,4.0,27.45,109.8
ORD-10007,2025-05-19,Marlin Print Shop,MD,Food & Beverage,Water Cooler Jug,1.0,12.25,12.25
ORD-11263,2025-11-29,Osprey Optics,DC,Furniture,Bookshelf,10.0,114.07,1140.6999999999998
ORD-10931,2025-09-20,Ironclad Fitness,SC,Office Supplies,Copy Paper Case,2.0,40.82,81.64
ORD-10801,2026-05-17,Atlantic Supply,DC,Safety Equipment,Wet Floor Signs,2.0,20.04,40.08
ORD-10380,2026-05-27,Virginia Beach Vets,SC,Cleaning,Mop Kit,4.0,36.66,146.64
,2025-03-18,Landstown Pediatrics,SC,Food & Beverage,Snack Variety Box,2.0,37.43,74.86
ORD-11986,2025-04-27,Zenith HVAC,MD,Furniture,Standing Desk,1.0,393.13,393.13
ORD-11151,2026-02-09,Quality Crab,MD,Cleaning,Disinfectant 4-Pack,2.0,28.23,56.46
ORD-10514,2025-09-19,Uptown Barbers,MD,Safety Equipment,First Aid Kit,8.0,43.82,350.56
ORD-14815,2026-05-12,Wavecrest Hotel,NC,Safety Equipment,Wet Floor Signs,5.0,20.51,102.55000000000001
ORD-12806,2025-01-28,Eastline Logistics,MD,Cleaning,Hand Soap Case,2.0,28.77,57.54
ORD-14899,2026-03-03,Oceanfront Surf Shop,,Office Supplies,Copy Paper Case,1.0,40.82,40.82
ORD-14479,2026-04-14,Nansemond Nursery,VA,Electronics,USB-C Dock,1.0,91.21,91.21
ORD-14622,2025-11-12,Foxtail Florist,NC,Food & Beverage,Snack Variety Box,10.0,37.82,378.2
ORD-11636,2025-02-02,Wavecrest Hotel,NC,Food & Beverage,Snack Variety Box,1.0,37.41,37.41
ORD-12265,2025-01-18,Harbor Light Church,VA,Safety Equipment,Fire Extinguisher,1.0,71.36,71.36
ORD-14695,2026-05-10,Bayview Dental,MD,Cleaning,Trash Liners Box,5.0,22.39,111.95
ORD-14407,2026-01-22,Gull Point Marina,DC,Furniture,Task Chair,2.0,166.03,332.06
ORD-13151,2026-04-19,Pembroke Law Group,VA,Cleaning,Disinfectant 4-Pack,5.0,28.2,141.0
ORD-11222,2025-05-27,Zenith HVAC,NC,Safety Equipment,Fire Extinguisher,5.0,64.61,323.05
ORD-12840,2026-01-16,Virginia Beach Vets,VA,Furniture,Task Chair,2.0,161.42,322.84
ORD-11118,2025-03-27,Tidewater Roofing,NC,Furniture,Standing Desk,5.0,376.49,1882.45
ORD-12033,2025-11-15,Kempsville Karate,SC,Cleaning,Disinfectant 4-Pack,10.0,26.67,266.70000000000005
ORD-12669,2026-01-16,Mount Trashmore Mini Golf,,Food & Beverage,Snack Variety Box,3.0,37.51,112.53
ORD-12677,2026-01-05,Bayview Dental,SC,Safety Equipment,Safety Vest 10-Pack,2.0,50.77,101.54
ORD-14829,2026-05-19,Cardinal Pest Control,MD,Office Supplies,Stapler Set,2.0,18.87,37.74
ORD-11395,2026-03-02,Dominion Cafe,VA,Cleaning,Trash Liners Box,3.0,23.46,70.38
ORD-12729,2025-05-05,Xpress Couriers,DC,Safety Equipment,First Aid Kit,1.0,46.71,46.71
ORD-12215,2025-05-18,Foxtail Florist,NC,Furniture,Standing Desk,1.0,393.24,393.24
ORD-12441,2025-12-25,Marlin Print Shop,DC,Cleaning,Hand Soap Case,1.0,30.3,30.3
ORD-13211,2025-06-19,Greenbrier Gym,NC,Office Supplies,Ink Cartridge,2.0,32.29,64.58
ORD-14836,2025-05-02,Beacon Bookkeeping,VA,Office Supplies,Whiteboard,2.0,68.83,137.66
ORD-14353,2025-05-14,Quality Crab,MD,Electronics,Wireless Mouse,3.0,25.3,75.9
ORD-14487,2025-01-16,Virginia Beach Vets,NC,Electronics,27in Monitor,4.0,227.9,911.6
ORD-12751,2025-12-19,Foxtail Florist,MD,Office Supplies,Stapler Set,5.0,19.85,99.25
ORD-11261,2025-08-23,First Colony Realty,DC,Cleaning,Trash Liners Box,8.0,22.96,183.68
ORD-13415,2025-08-19,First Colony Realty,DC,Cleaning,Disinfectant 4-Pack,2.0,26.94,53.88
ORD-11051,2025-11-28,Wavecrest Hotel,NC,Furniture,Bookshelf,2.0,117.29,234.58
ORD-12039,2025-02-23,Pembroke Law Group,MD,Cleaning,Trash Liners Box,2.0,23.65,47.3
ORD-12000,2026-01-02,Nansemond Nursery,MD,Electronics,USB-C Dock,2.0,95.92,191.84
ORD-10403,2025-05-31,Yorktown Catering,DC,Food & Beverage,Tea Sampler,3.0,22.86,68.58
ORD-10396,2025-12-11,Jetty Joes Tackle,SC,Electronics,USB-C Dock,2.0,87.59,175.18
ORD-10960,2025-11-03,First Colony Realty,NC,Electronics,Wireless Mouse,2.0,25.02,50.04
ORD-11366,2025-11-26,Nansemond Nursery,MD,Furniture,Bookshelf,1.0,121.08,121.08
ORD-10369,2025-03-30,Landstown Pediatrics,NC,Cleaning,Disinfectant 4-Pack,4.0,27.07,108.28
ORD-10069,2026-01-12,Kempsville Karate,VA,Cleaning,Disinfectant 4-Pack,1.0,28.06,28.06
ORD-10015,2026-02-11,Quality Crab,NC,Food & Beverage,Coffee 5lb Bag,8.0,49.99,399.92
ORD-13720,2025-04-11,Redwing Auto Parts,VA,Food & Beverage,Water Cooler Jug,3.0,13.28,39.839999999999996
ORD-13892,2025-10-01,Atlantic Supply,DC,Office Supplies,Stapler Set,8.0,19.83,158.64
ORD-14888,2026-05-14,Norfolk Notary,NC,Furniture,File Cabinet,4.0,104.18,416.72
ORD-11362,2026-02-14,Hilltop Hardware,VA,Safety Equipment,Safety Vest 10-Pack,1.0,51.81,51.81
ORD-14592,2025-01-11,Salem Lanes Bowling,DC,Office Supplies,Copy Paper Case,10.0,40.95,409.5
ORD-12168,2025-07-15,Chesapeake Motors,SC,Cleaning,Trash Liners Box,1.0,22.41,22.41
ORD-10528,2025-10-04,Gull Point Marina,DC,Furniture,Task Chair,1.0,157.04,157.04
ORD-12861,2025-07-29,Emerald Cleaners,VA,Office Supplies,Stapler Set,3.0,19.11,57.33
ORD-11769,2025-06-13,Wavecrest Hotel,NC,Safety Equipment,First Aid Kit,10.0,44.26,442.59999999999997
ORD-12894,2026-01-12,James River Tours,SC,Office Supplies,Stapler Set,1.0,17.73,17.73
ORD-13970,2026-05-10,Salem Lanes Bowling,NC,Electronics,Wireless Mouse,10.0,25.11,251.1
ORD-11378,2026-03-05,Dominion Cafe,NC,Electronics,USB-C Dock,4.0,90.07,360.28
ORD-13188,2025-09-11,Virginia Beach Vets,MD,Office Supplies,Whiteboard,1.0,62.46,62.46
ORD-11935,2025-07-13,Mount Trashmore Mini Golf,VA,Furniture,Bookshelf,2.0,121.05,242.1
ORD-14767,2025-10-25,Kempsville Karate,VA,Office Supplies,Stapler Set,4.0,19.74,78.96
ORD-10529,2025-09-09,Lighthouse Daycare,SC,Electronics,27in Monitor,8.0,217.14,1737.12
ORD-11951,2025-10-24,Gull Point Marina,MD,Cleaning,Hand Soap Case,1.0,31.07,31.07
ORD-11489,2025-07-12,Salem Lanes Bowling,SC,Food & Beverage,Snack Variety Box,8.0,34.28,274.24
ORD-14714,2026-05-18,Eastline Logistics,VA,Safety Equipment,First Aid Kit,1.0,43.58,43.58
ORD-10999,2026-05-27,Jetty Joes Tackle,VA,Cleaning,Disinfectant 4-Pack,5.0,29.55,147.75
ORD-14856,2025-01-13,Atlantic Supply,NC,Office Supplies,Ink Cartridge,1.0,31.51,31.51
ORD-12619,2025-05-23,Redwing Auto Parts,MD,Safety Equipment,Safety Vest 10-Pack,5.0,50.63,253.15
ORD-14152,2025-02-02,Harbor Light Church,VA,Food & Beverage,Water Cooler Jug,2.0,13.28,26.56
ORD-12647,2026-05-17,Mount Trashmore Mini Golf,VA,Cleaning,Trash Liners Box,1.0,22.44,22.44
ORD-13666,2026-05-31,Uptown Barbers,MD,Office Supplies,Whiteboard,2.0,65.4,130.8
ORD-13664,2025-08-17,Kettle Crumb Bakery,NC,Food & Beverage,Tea Sampler,1.0,21.32,21.32
ORD-12828,2025-01-26,Oceanfront Surf Shop,MD,Office Supplies,Copy Paper Case,4.0,43.59,174.36
ORD-12030,2025-10-23,Jetty Joes Tackle,NC,Electronics,27in Monitor,3.0,221.27,663.8100000000001
ORD-12358,2026-01-11,Salem Lanes Bowling,DC,Office Supplies,Ink Cartridge,4.0,34.22,136.88
ORD-12007,2025-11-07,Kempsville Karate,SC,Cleaning,Hand Soap Case,1.0,28.18,28.18
ORD-14821,2026-03-30,Wavecrest Hotel,VA,Office Supplies,Whiteboard,10.0,62.67,626.7
ORD-13401,2025-10-20,Foxtail Florist,NC,Electronics,USB-C Dock,10.0,91.51,915.1
ORD-13633,2026-03-20,Quality Crab,,Office Supplies,Stapler Set,3.0,19.21,57.63
ORD-14668,2025-08-09,Eastline Logistics,VA,Food & Beverage,Snack Variety Box,2.0,35.52,71.04
ORD-12338,2025-02-27,Tidewater Roofing,MD,Electronics,USB-C Dock,10.0,89.37,893.7
ORD-12392,2025-08-27,Harbor Light Church,NC,Office Supplies,Ink Cartridge,1.0,33.28,33.28
ORD-10323,2026-02-28,Virginia Beach Vets,SC,Safety Equipment,Safety Vest 10-Pack,8.0,51.82,414.56
ORD-12544,2025-01-17,Quality Crab,SC,Office Supplies,Ink Cartridge,5.0,33.68,168.4
ORD-14606,2025-04-21,First Colony Realty,VA,Safety Equipment,Fire Extinguisher,2.0,71.26,142.52
ORD-10332,2025-09-20,Mount Trashmore Mini Golf,SC,Cleaning,Hand Soap Case,5.0,31.49,157.45
ORD-10054,2026-03-28,Mount Trashmore Mini Golf,VA,Furniture,File Cabinet,8.0,105.65,845.2
ORD-11583,2025-10-02,Uptown Barbers,VA,Food & Beverage,Tea Sampler,5.0,21.65,108.25
ORD-13474,2026-03-04,Nansemond Nursery,SC,Safety Equipment,Wet Floor Signs,1.0,20.45,20.45
ORD-12001,2025-10-05,Mount Trashmore Mini Golf,SC,Electronics,Label Printer,1.0,143.58,143.58
ORD-11047,2026-05-12,Marlin Print Shop,SC,Furniture,Standing Desk,1.0,397.56,397.56
,2026-04-21,Oceanfront Surf Shop,SC,Safety Equipment,Wet Floor Signs,10.0,19.7,197.0
ORD-11485,2026-03-02,Osprey Optics,NC,Electronics,Label Printer,3.0,136.93,410.79
ORD-10796,2026-05-03,Osprey Optics,SC,Office Supplies,Whiteboard,4.0,65.98,263.92
ORD-14965,2025-05-20,Pembroke Law Group,MD,Electronics,Label Printer,3.0,136.56,409.68
ORD-14162,2026-02-03,Osprey Optics,DC,Office Supplies,Whiteboard,1.0,65.46,65.46
ORD-11916,2025-01-09,Kettle Crumb Bakery,VA,Office Supplies,Copy Paper Case,2.0,41.8,83.6
ORD-11136,2025-01-01,Beacon Bookkeeping,NC,Electronics,Wireless Mouse,1.0,25.77,25.77
ORD-12617,2025-04-18,Norfolk Notary,SC,Cleaning,Mop Kit,1.0,38.64,38.64
ORD-11641,2025-02-16,Nansemond Nursery,NC,Food & Beverage,Snack Variety Box,4.0,38.8,155.2
ORD-11230,2026-02-09,Pembroke Law Group,NC,Furniture,Standing Desk,1.0,406.06,406.06
ORD-10664,2026-01-05,Osprey Optics,NC,Office Supplies,Stapler Set,1.0,19.55,19.55
ORD-13616,2026-03-04,Kempsville Karate,,Furniture,Bookshelf,2.0,120.05,240.1
ORD-13721,2025-02-05,James River Tours,VA,Cleaning,Hand Soap Case,1.0,30.54,30.54
ORD-13661,2025-01-20,Tidewater Roofing,DC,Electronics,USB-C Dock,2.0,85.53,171.06
,2025-01-29,Chesapeake Motors,SC,Food & Beverage,Water Cooler Jug,1.0,12.82,12.82
ORD-12420,2025-04-01,Beacon Bookkeeping,DC,Furniture,Standing Desk,2.0,417.76,835.52
ORD-13685,2025-02-15,Ironclad Fitness,MD,Electronics,Wireless Mouse,5.0,26.53,132.65
,2026-05-17,Driftwood Decor,MD,Furniture,Standing Desk,5.0,383.25,1916.25
ORD-14286,2026-01-16,Emerald Cleaners,SC,Food & Beverage,Coffee 5lb Bag,2.0,47.67,95.34
ORD-13007,2025-02-11,Atlantic Supply,VA,Food & Beverage,Tea Sampler,8.0,23.17,185.36
ORD-13561,2026-03-19,Marlin Print Shop,NC,Office Supplies,Copy Paper Case,4.0,40.38,161.52
ORD-14015,2025-03-06,Osprey Optics,SC,Office Supplies,Whiteboard,1.0,62.91,62.91
ORD-11674,2025-10-29,Foxtail Florist,,Cleaning,Mop Kit,1.0,36.88,36.88
ORD-11775,2025-03-20,Harbor Light Church,NC,Furniture,Task Chair,1.0,155.65,155.65
ORD-12986,2026-03-30,Driftwood Decor,DC,Office Supplies,Stapler Set,10.0,19.35,193.5
ORD-10476,2025-04-04,Yorktown Catering,NC,Office Supplies,Copy Paper Case,3.0,41.95,125.85000000000001
ORD-11725,2025-01-30,Cardinal Pest Control,SC,Electronics,27in Monitor,5.0,232.97,1164.85
ORD-10687,2025-06-13,Mount Trashmore Mini Golf,MD,Cleaning,Trash Liners Box,5.0,23.23,116.15
ORD-10586,2025-04-08,Atlantic Supply,DC,Electronics,Label Printer,1.0,128.63,128.63
ORD-14133,2026-05-13,Oceanfront Surf Shop,NC,Electronics,27in Monitor,8.0,214.07,1712.56
ORD-14331,2025-09-28,Norfolk Notary,DC,Furniture,Standing Desk,1.0,384.98,384.98
ORD-14085,2026-05-12,Yorktown Catering,NC,Cleaning,Disinfectant 4-Pack,5.0,28.2,141.0
ORD-10444,2025-05-18,Cardinal Pest Control,MD,Electronics,Wireless Mouse,4.0,24.84,99.36
ORD-14754,2025-02-09,Dominion Cafe,MD,Furniture,File Cabinet,1.0,101.65,101.65
ORD-12068,2025-01-05,Quality Crab,DC,Food & Beverage,Coffee 5lb Bag,5.0,49.6,248.0
ORD-13979,2025-07-24,Oceanfront Surf Shop,NC,Office Supplies,Copy Paper Case,2.0,43.8,87.6
ORD-10093,2025-10-08,Emerald Cleaners,DC,Furniture,Standing Desk,5.0,404.61,2023.0500000000002
ORD-13940,2025-01-05,Foxtail Florist,DC,Furniture,Task Chair,10.0,169.55,1695.5
ORD-10769,2025-01-28,Norfolk Notary,NC,Food & Beverage,Coffee 5lb Bag,8.0,49.66,397.28
ORD-10012,2025-03-06,Atlantic Supply,DC,Furniture,Bookshelf,2.0,109.14,218.28
ORD-11975,2026-02-26,Redwing Auto Parts,,Cleaning,Trash Liners Box,4.0,22.27,89.08
,2025-02-18,Wavecrest Hotel,NC,Office Supplies,Whiteboard,2.0,68.26,136.52
ORD-13459,2026-01-06,Osprey Optics,SC,Office Supplies,Ink Cartridge,2.0,32.38,64.76
ORD-10262,2025-06-11,Kettle Crumb Bakery,NC,Safety Equipment,Fire Extinguisher,10.0,65.91,659.0999999999999
ORD-13220,2025-03-06,Atlantic Supply,NC,Furniture,Bookshelf,2.0,119.68,239.36
ORD-10254,2026-02-16,Wavecrest Hotel,VA,Cleaning,Trash Liners Box,1.0,23.82,23.82
ORD-10574,2026-04-18,Nansemond Nursery,DC,Office Supplies,Copy Paper Case,5.0,42.26,211.29999999999998
ORD-13599,2026-04-22,Greenbrier Gym,VA,Food & Beverage,Water Cooler Jug,3.0,12.72,38.160000000000004
ORD-11117,2025-09-19,Cardinal Pest Control,SC,Safety Equipment,Wet Floor Signs,1.0,21.55,21.55
ORD-12676,2025-07-13,Landstown Pediatrics,MD,Safety Equipment,Wet Floor Signs,10.0,19.74,197.39999999999998
ORD-11022,2025-03-20,Zenith HVAC,DC,Furniture,File Cabinet,4.0,98.18,392.72
ORD-11001,2025-08-11,Atlantic Supply,MD,Office Supplies,Whiteboard,1.0,68.79,68.79
ORD-11384,2025-11-19,Beacon Bookkeeping,DC,Food & Beverage,Tea Sampler,2.0,22.1,44.2
ORD-12412,2025-01-30,Inlet Ice Cream,DC,Furniture,Bookshelf,10.0,114.24,1142.3999999999999
ORD-14866,2025-05-19,Norfolk Notary,NC,Electronics,27in Monitor,3.0,209.91,629.73
ORD-12284,2025-06-19,Osprey Optics,SC,Food & Beverage,Water Cooler Jug,1.0,12.51,12.51
ORD-10294,2025-06-25,Quality Crab,SC,Furniture,Task Chair,3.0,160.84,482.52
ORD-13827,2025-08-04,Redwing Auto Parts,VA,Office Supplies,Whiteboard,10.0,67.96,679.5999999999999
ORD-13496,2025-05-03,Beacon Bookkeeping,MD,Food & Beverage,Tea Sampler,1.0,23.02,23.02
ORD-13156,2025-09-18,Bayview Dental,DC,Office Supplies,Copy Paper Case,4.0,40.53,162.12
ORD-14549,2025-01-01,Inlet Ice Cream,MD,Cleaning,Trash Liners Box,3.0,23.14,69.42
ORD-13894,2025-03-27,Eastline Logistics,DC,Food & Beverage,Snack Variety Box,8.0,35.27,282.16
ORD-11223,2025-07-22,Uptown Barbers,NC,Safety Equipment,First Aid Kit,2.0,43.53,87.06
ORD-13832,2025-02-19,Driftwood Decor,DC,Electronics,27in Monitor,2.0,223.92,447.84
ORD-10375,2025-02-24,Quality Crab,MD,Office Supplies,Copy Paper Case,10.0,44.91,449.09999999999997
ORD-14546,2025-01-12,Mount Trashmore Mini Golf,VA,Food & Beverage,Snack Variety Box,2.0,37.41,74.82
ORD-10352,2025-03-03,Beacon Bookkeeping,VA,Cleaning,Disinfectant 4-Pack,5.0,26.87,134.35
ORD-13928,2025-05-28,Tidewater Roofing,MD,Furniture,Task Chair,1.0,167.56,167.56
ORD-10173,2025-09-03,Uptown Barbers,MD,Furniture,Bookshelf,8.0,119.38,955.04
ORD-14497,2025-01-22,Pembroke Law Group,SC,Safety Equipment,Safety Vest 10-Pack,1.0,51.83,51.83
ORD-12156,2025-12-26,Emerald Cleaners,DC,Cleaning,Mop Kit,1.0,37.47,37.47
ORD-11928,2025-08-18,Quality Crab,SC,Safety Equipment,Fire Extinguisher,5.0,68.53,342.65
ORD-11439,2026-01-14,Emerald Cleaners,DC,Cleaning,Trash Liners Box,10.0,24.24,242.39999999999998
ORD-10615,2026-02-05,Marlin Print Shop,MD,Food & Beverage,Coffee 5lb Bag,3.0,47.14,141.42000000000002
ORD-13169,2025-07-10,Redwing Auto Parts,NC,Office Supplies,Copy Paper Case,1.0,41.68,41.68
ORD-10790,2026-03-09,James River Tours,MD,Food & Beverage,Snack Variety Box,3.0,35.5,106.5
ORD-13339,2025-09-18,Dominion Cafe,VA,Furniture,Task Chair,2.0,165.03,330.06
ORD-10073,2025-05-24,Emerald Cleaners,DC,Safety Equipment,Fire Extinguisher,5.0,72.52,362.59999999999997
ORD-14532,2025-04-19,Yorktown Catering,DC,Safety Equipment,Safety Vest 10-Pack,1.0,49.47,49.47
ORD-12333,2025-04-30,Kettle Crumb Bakery,DC,Electronics,Wireless Mouse,10.0,25.15,251.5
,2025-03-24,Redwing Auto Parts,MD,Office Supplies,Copy Paper Case,2.0,40.67,81.34
ORD-13964,2026-02-25,Marlin Print Shop,DC,Electronics,Label Printer,8.0,135.65,1085.2
ORD-12326,2026-03-06,Foxtail Florist,VA,Safety Equipment,Safety Vest 10-Pack,10.0,50.29,502.9
ORD-12888,2026-03-16,Cardinal Pest Control,DC,Cleaning,Trash Liners Box,5.0,24.48,122.4
ORD-11563,2025-08-13,Kettle Crumb Bakery,MD,Food & Beverage,Water Cooler Jug,8.0,13.15,105.2
ORD-12360,2025-08-01,Osprey Optics,VA,Food & Beverage,Tea Sampler,2.0,23.12,46.24
ORD-12052,2025-01-07,Bayview Dental,SC,Office Supplies,Stapler Set,4.0,17.75,71.0
ORD-13237,2025-08-21,Tidewater Roofing,NC,Office Supplies,Whiteboard,1.0,65.76,65.76
ORD-12570,2025-09-21,Xpress Couriers,DC,Food & Beverage,Tea Sampler,3.0,20.93,62.79
ORD-12301,2025-03-18,Oceanfront Surf Shop,MD,Cleaning,Trash Liners Box,2.0,22.63,45.26
ORD-12808,2026-05-23,Yorktown Catering,SC,Cleaning,Hand Soap Case,5.0,28.24,141.2
ORD-13004,2025-12-26,Chesapeake Motors,DC,Food & Beverage,Tea Sampler,5.0,22.8,114.0
ORD-14744,2026-04-06,Nansemond Nursery,MD,Safety Equipment,Fire Extinguisher,2.0,68.25,136.5
ORD-12395,2025-02-13,Chesapeake Motors,SC,Furniture,Task Chair,10.0,162.7,1627.0
ORD-11927,2026-03-05,Lighthouse Daycare,SC,Cleaning,Mop Kit,8.0,36.2,289.6
ORD-11286,2025-07-07,Gull Point Marina,VA,Safety Equipment,Wet Floor Signs,5.0,19.48,97.4
ORD-12172,2025-03-28,Redwing Auto Parts,SC,Office Supplies,Whiteboard,8.0,65.52,524.16
ORD-14575,2025-10-29,Osprey Optics,DC,Office Supplies,Ink Cartridge,1.0,32.67,32.67
ORD-10599,2025-11-25,Tidewater Roofing,MD,Furniture,Standing Desk,8.0,397.19,3177.52
ORD-14016,2026-04-07,Eastline Logistics,SC,Safety Equipment,Safety Vest 10-Pack,4.0,54.9,219.6
ORD-13857,2026-03-02,Salem Lanes Bowling,MD,Office Supplies,Stapler Set,3.0,18.97,56.91
ORD-10649,2026-03-09,Foxtail Florist,MD,Safety Equipment,Fire Extinguisher,8.0,66.69,533.52
,2025-04-24,Driftwood Decor,VA,Office Supplies,Copy Paper Case,4.0,43.91,175.64
ORD-10108,2025-11-30,Pembroke Law Group,DC,Food & Beverage,Snack Variety Box,5.0,37.92,189.60000000000002
ORD-14192,2025-05-03,Greenbrier Gym,MD,Electronics,USB-C Dock,1.0,95.08,95.08
ORD-12555,2025-11-15,Virginia Beach Vets,DC,Cleaning,Trash Liners Box,1.0,22.16,22.16
ORD-10421,2026-02-18,Jetty Joes Tackle,MD,Food & Beverage,Snack Variety Box,1.0,38.86,38.86
ORD-11678,2025-06-19,Harbor Light Church,SC,Furniture,Standing Desk,3.0,401.08,1203.24
ORD-11183,2025-11-11,Kempsville Karate,VA,Furniture,File Cabinet,5.0,105.78,528.9
ORD-11768,2026-05-27,Emerald Cleaners,SC,Office Supplies,Copy Paper Case,8.0,44.48,355.84
ORD-11076,2025-12-29,Yorktown Catering,VA,Electronics,Label Printer,1.0,131.88,131.88
ORD-14683,2025-04-01,Salem Lanes Bowling,MD,Furniture,Bookshelf,1.0,113.72,113.72
ORD-13996,2025-06-29,Foxtail Florist,MD,Food & Beverage,Water Cooler Jug,1.0,13.18,13.18
ORD-10213,2025-03-04,Marlin Print Shop,MD,Furniture,File Cabinet,4.0,100.26,401.04
ORD-10905,2026-03-28,Landstown Pediatrics,VA,Safety Equipment,Wet Floor Signs,3.0,19.58,58.739999999999995
ORD-14725,2025-09-13,Pembroke Law Group,NC,Office Supplies,Whiteboard,2.0,62.95,125.9
ORD-12397,2025-10-22,Driftwood Decor,NC,Cleaning,Disinfectant 4-Pack,2.0,26.91,53.82
ORD-14326,2026-04-09,Driftwood Decor,VA,Cleaning,Hand Soap Case,1.0,30.08,30.08
ORD-10670,2025-02-17,Ironclad Fitness,NC,Safety Equipment,Wet Floor Signs,1.0,19.08,19.08
ORD-14029,2025-04-22,First Colony Realty,,Food & Beverage,Snack Variety Box,1.0,35.93,35.93
ORD-11522,2026-04-20,Driftwood Decor,MD,Electronics,Label Printer,10.0,143.69,1436.9
ORD-11839,2026-01-06,Mount Trashmore Mini Golf,MD,Electronics,Wireless Mouse,8.0,24.28,194.24
ORD-10409,2025-09-16,James River Tours,VA,Safety Equipment,Safety Vest 10-Pack,8.0,50.83,406.64
ORD-10690,2025-09-05,James River Tours,VA,Cleaning,Hand Soap Case,10.0,29.94,299.40000000000003
ORD-10780,2025-03-30,Pembroke Law Group,SC,Food & Beverage,Coffee 5lb Bag,4.0,50.05,200.2
ORD-10681,2025-02-19,Driftwood Decor,SC,Food & Beverage,Coffee 5lb Bag,8.0,46.74,373.92
ORD-13061,2025-11-21,Greenbrier Gym,NC,Office Supplies,Ink Cartridge,10.0,31.62,316.2
ORD-11894,2026-03-20,Harbor Light Church,NC,Electronics,Label Printer,2.0,131.32,262.64
ORD-11996,2025-04-10,Foxtail Florist,NC,Cleaning,Disinfectant 4-Pack,1.0,26.8,26.8
ORD-12483,2025-08-19,Foxtail Florist,MD,Electronics,27in Monitor,2.0,229.53,459.06
ORD-14798,2025-05-15,Mount Trashmore Mini Golf,NC,Electronics,USB-C Dock,3.0,92.25,276.75
ORD-11981,2025-12-07,Xpress Couriers,DC,Food & Beverage,Water Cooler Jug,8.0,13.1,104.8
